"Joseph Nathaniel ""Joe"" DeLoach, Jr.",1
Isabelle Delobel,3
Ernst Friedrich Georg Max Deloch,2
Henry Lon mile Deloge,3
Rhonda Lynn DeLong,4
Pierre-Marie Deloof,1
Jacqueline Delord,6
Edvard Delorenco,1
Louis Deloy,2
No Delpech,1
Frdric Delpla,1
Maurice Delplanck,1
"Nicholas ""Nick"" Delpopolo",2
Charles Delporte,1
Charles Jules Delporte,7
Georges Delporte,1
Delprat,1
Jacques Paul Delprat,1
Philippe Delrieu,3
Roger Georges Delrue,3
Lon Delsarte,10
Yvan Maurice Louis Delsarte,1
Mahmoud Shakoor Delshad,1
Carlos Deltour,1
Sylvaine Deltour,1
Mazina Johanna Delure (-Winterburn),1
Norman Delva Noriega,1
Jacques Delval,1
Maurice Paul Lon Delvart,2
Marco Delvecchio,1
Guy Delvingt,1
Virginie Delvingt,2
Yves Delvingt,2
Dmytro Oleksiyovych Dem'ianiuk,2
Oleksiy Volodymyrovych Dem'ianiuk,1
Dorji Dema,1
Yoshiaki Demachi,2
Yutaka Demachi,1
Sergey Aleksandrovich Demagin,1
Ren Demanck,1
Georges Lucien Dmanet,2
Victor Joseph Ghislain Demanet,5
mile Joseph Demangel,7
Andrey Yuryevich Demanov,1
Clarence Harrison DeMar,3
Enrique Demarco Bidegain,2
Nelson Walter Demarco Riccardi,3
Arnaud Demare,1
Jules Demar,2
"William ""Bill"" Demarest",2
Jean Dmaret,1
Georges Demarle,1
Francis Demarthon,2
Patricia Demartini,2
Susan Marie DeMattei (-Wiens),1
"Mousa Sidi Yaya ""Moussa"" Dembl",1
Moussa Dembele,1
Siraba Dembl,2
Guremu Demboba,4
Tadeusz Demboczyk,1
Jennifer M. Demby-Horton,1
Albert Mikhaylovich Demchenko,10
Sergey Mikhaylovich Demchenko,1
Volodymyr Vitaliyovych Demchenko,1
Andriy Oleksandrovych Demchuk,1
Jzsef Deme,4
Juraj Deme,2
Dirk Demeersman,6
Walter Demel,14
Yigrem Demelash,1
Lance D. Dement,1
"Timothy Lee ""Tim"" Dement",1
Yana Mykhailivna Dementieva,3
Viktor Dementyev,1
Vladimir Vasilyevich Dementyev,1
Yevgeny Aleksandrovich Dementyev,3
Yelena Vyacheslavovna Dementyeva (-Afinogenova),4
"Yelizaveta Grigoryevna Dementyeva (-Pakhomenkova, -Kislova)",1
Lszl Demny,2
Dominic Demeritte,3
Jacques Demers,1
Ioannis Demestikhas,1
"Deirdre ""Dede"" Demet-Barry",2
Bence Demeter,1
Istvn Demeter,1
Vasilis Demetis,2
"James Christopher ""Chris"" Demetral",1
Luke Demetre,1
Teodor Demetriad,1
Cedric Roy Demetris,1
Giustina Demetz,6
Matthus Demetz,2
Vincenzo Demetz,3
Franois Demeure,1
Richard Carolus Demeyer,1
Joseph Demicoli,1
Alberto Demiddi,3
Serhiy Oleksandrovych Demidiuk,1
Oksana Yevgenyevna Demidova,1
Stalina Sergeyevna Demidova-Korzukhina,6
Serge Demirre,1
Henri Demiville,3
Ahmet Demir,5
Ersin Demir,1
Mahmut Demir,2
Bekta Demirel,2
Stoyan Georgiev Demirev,2
Mirela Krasimirova Demireva,1
Ali Eren Demirezen,1
Gksay Demirhan,3
Mmtaz Demirhan,2
Muzaffer Demirhan,11
Kemal Demirsren,1
Mehmet Ali Demirta,1
Soner Demirta,1
Anatoly Nikolayevich Demitkov,1
Pavol Demitra,3
Oszkr Demjn,2
Aleksej Demjanov,7
Elisabeth Demleitner (-Seitz),3
"Arthur Michael ""Art"" Demling",1
"Friedrich ""Fritz"" Demmer",2
Abdelghani Demmou,1
"William ""Bill"" Demong",14
Isabelle Demongeot,3
"Richard James ""Rick"" DeMont",2
Frdric Alain Demontfaucon,3
Anne-Marie Demortire,6
Arnold William Demos,1
Peter George Demos,1
Michel Demoulin,1
Gerhard Dempf,1
"Jeffery ""Jeff"" Demps",1
George Dempsey,2
"Joseph Francis ""Joe"" Dempsey",1
"Nicholas Charles ""Nick"" Dempsey",5
"Nicholas ""Nick"" Dempsey",1
Mary Dempster,1
Janez Demar,2
Dominic Demschar,2
"Lene Stokholm Demsitz (Jrgensen-, Humlebk-)",1
Olga Demskaya,1
Robert Camille Clment Demulder,1
Lashinda Monique Demus,2
Lucien Demuynck,1
Andrey Nikolayevich Demyanenko,1
Ivan Demyanenko,1
Valentin Demyanenko,2
Viktor Leonidovich Demyanenko,1
Sergey Nikolayevich Demyashkevich,1
Hanna Demydova,1
Michle Demys (-Bichon),1
Maarten Jan den Bakker,1
Jan Cornelis den Boer,1
John den Braber,2
Dudley den Dulk,1
"Adelade Henriette ""Ada"" den Haan (-Swinkels)",2
"Rudolf ""Ru"" den Hamer",1
"Arnold Pieter Bernard ""Arno"" den Hartog",1
Cornelis Johannes den Held,2
Fedor Iwan den Hertog,4
"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",4
Kouami Sacha Denanyoh,3
Carlos Antonio Denari,1
Felix Denayer,3
Merima Denboba,1
Frank Denby,1
John Denby,1
Patricia Dench,1
Asen Denchev,1
John Hoge Dendahl,1
Yelena Yuryevna Dendeberova (-Kuznetsova),6
Ludwik Denderys,1
Dendeviin Amgaa,1
Grard Denecheau,1
Patrick Deneen,2
Alexandre Dnraz,1
Antoine Dnriaz,4
Bertrand Denervaud,1
Denet,1
Jules Deneumoulin,1
Christophe Deneuville,1
Dencho Todorov Denev,8
Deng Chueng-Hwai,4
Deng Daokun,2
Deng Haiyang,1
Deng Jian,1
Deng Jun,1
Deng Linlin,10
Luol Ajou Deng,1
Deng Senyue,1
Deng Shudi,7
Si-An Deng,2
Deng Wei,1
Deng Xiaoling,2
Deng Yaping,4
Deng Zhiwei,1
Franz Dengg,1
Gnther Dengg,1
Serafn Agustn Dengra Hernndez,2
Eric Denham,1
Dorcas Elizabeth DenHartog-Wonsavage,6
Deni,2
John Michael Deni,2
"Santiago ""Santi"" Denia Snchez",1
Dominique Deniaud,1
Henri Deniel,1
Ernst Denifl,1
Stefan Denifl,1
Wilhelm Denifl,1
Denis,1
Angel Denis Daz,1
Dadi Denis,1
Eddie Denis,1
"Henri Lonard Barthlmi ""Harry"" Dnis",3
Marcel Denis,1
Victor Denis,2
Louis Paulin Camille Franois Denis de Rivoyre,2
Louis Denis-Valverane,2
Nicole Denise (-Perez),1
Aleksey Alekseyevich Denisenko,2
Andrei Denisov,1
Dmitry Vitalyevich Denisov,1
Kirill Georgiyevich Denisov,2
Viktor Viktorovich Denisov,2
Vitaly Valeryevich Denisov,4
Vladimir Gennadyevich Denisov,4
Vladimir Mikhaylovich Denisov,1
Aleksandr Vladimirovich Denisyev,2
Leslie Jean Deniz,1
Zhansel Deniz,1
"Siegfried ""Sigi"" Denk",1
Ulrike Denk,1
Albena Petrova Denkova (-Stavisky),3
Michael John Denley,1
Elliott H. Denman,1
Frederick Lockwood Denman,2
Helen Jennifer Denman,2
"Robert Neil ""Rob"" Denmark",2
Wayne Denne,1
Breda Dennehy-Willis,2
"Federico ""Fritz"" Dennerlein",6
Joel Dennerley,2
Caydee Christine Denney,1
"James Jay ""Jim"" Denney",4
"James Ryan ""Jim"" Denney",2
Travis Philip Denney,2
"Thomas ""Tom"" Dennie",2
"Clara ""Clare"" Dennis (-Golding)",1
Daniel Paul Dennis-Kengott,1
"David ""Dave"" Dennis",2
Michael Dennis,2
James Morgan Dennis,1
Robert M. Dennis,2
Rohan Dennis,3
Simon John Dennis,1
Kate Dennison (-Rooney),2
Melanie Jane Dennison,1
"Alexander Guthrie ""Alastair"" Denniston",1
Karl Severt Dennolf,1
Arthur J. Denny,2
Charles A. Denny,1
Matthew Denny,1
Harunobu Deno,1
"Charles Henry Pentland ""Charlie"" Denroche",1
Erin Densham,3
"John Boon ""Jack"" Densham",1
John Robin Dent,2
Martin Dent,1
Taylor Phillip Dent,1
Dario Dentale,2
Piero Dente,1
Peter Lindsay Denton,1
"William Thomas ""Tom"" Denton",1
Hans Peter Christian Denver,2
Petro Ivanovych Denysenko,1
Peter Denzel,1
Cynthia Jennifer Denzler,2
"Ferdinand ""Ferdy"" Denzler",2
Cludio Norberto Deodato,1
Ranjeev Deol,1
Deonise Fachinello Cavaleiro,3
Julius Karle Alois Depaoli,1
Lorne DePape,1
Jean Depassio,2
Evangelos Depastas,4
Matt Depeters,1
Marie-Chantal Depetris-Demaille,5
Ludovic Dpickre,6
Louis Depire,1
Mary Kathelene DePiero,1
"Joseph Nicholas ""Joe"" DePietro",1
Franck Dpine,1
Marion Deplanque,1
Marcel Depont,1
Laurent Depouilly,1
Ulrike Deppe,1
Bruno Dprez,1
Hilaire Walter Deprez,2
Jacques Dprez,1
Josue Deprez,1
Lonce Deprez,1
Maurice Deprez,1
Ale Depta,2
"Charles ""Charlie"" Depthios",2
Enosh Depthios,1
Viktor Sergeyevich Deputatov,3
Mara DePuy (-Dean),1
Julien Depuychaffray,1
Ervin Dr,1
Abdel Aziz Derbal,1
Vitaly Vyacheslavovich Derbenyov,3
"John Henry ""Rob"" Derbyshire",6
Herbert Willem Constant Dercksen,2
"Anna Maria Josefina ""Annemiek"" Derckx (-Bogie)",2
"Henri Jean Joseph ""Harry"" Derckx",2
Franz Dereani,2
Mireille Dereboba-Ngaisset,1
Emel Dereli,1
Ren Drency,1
Weronika Deresz,1
Ivan Anatolyevich Derevsky,1
Aleksandr Aleksandrovich Derevyagin,1
Serhiy V'iacheslavovych Derevyanchenko,1
Andrzej Dereziski,3
Roman Dereziski,3
Yelena Nikolayevna Dergachova,1
Stane Derganc,16
Aleksey Viktorovich Dergunov,5
Zoe Lianne Derham,1
Gaspard Deridder,1
Emily Ann deRiel,1
Inna Vasilyevna Deriglazova,3
Senna Sandra Deriks,2
"Geert Jan Marie ""Geert-Jan"" Derikx",2
Rob Gerard Marie Derikx,2
Nik'oloz Deriugini,1
Ivan Kostiantynovych Deriuhin,2
Pierre Derivery,2
Dariya Derkach,1
V'iacheslav Vasylovych Derkach,9
Pierre Derkinderen,1
"Gerardus Johannes Antonius ""Geert-Jan"" Derksen",2
Maren Derlien,3
Bruce Phillip Derlin,1
Joo Derly Nunes Jnior,1
Petko Dermendzhiev,1
Vanya Dermendzhieva,2
Dorothy Dermody (-McCormack),1
Giuseppe Dermon,1
"Russell Charles ""Chick"" Dermond",2
"Kimberley ""Kim"" Dermott",1
Georg Heinrich August Dern,1
Philippe Deroche,2
Darren M. Derochie,2
Joseph Derochie,1
Audrey Deroin,1
Joseph Derou,1
Abderrahmane Derouaz,1
Deroubaix,1
Edgard Derouet,1
Marcelo Jess Derouville de la Cruz,1
DeMar Darnell DeRozan,1
Co Derr,1
Kimberly Derrick,5
Noel Edward Derrick,1
Andr Louis Marie Derrien,1
Lon Auguste Derruau,1
Hans F. Dersch,2
Eli Dershwitz,1
Ana Deridan-Ene-Pascu,7
Dimitri Deruelle,2
Kateryna Oleksandrivna Derun,1
Isabel Derungs,1
Thomas Druns,1
Georgios Dervisis,1
Nina Derwael,5
Shirley Dery-Batlik,3
Deryck,1
Andr Maurice Marcel Deryckre,1
Nataliya Borisovna Deryugina,1
Andriy Vasylovych Deryzemlia,18
Eduard Derzsei,1
Charles Andr Juchault des Jammonires,5
Eugne des Logis Berges,1
Anuj Desai,1
Betlhem Desalegn Belayneh,1
Eseosa Fostine Desalu,1
Dragan Desani,1
Nol M. Desaubliaux,1
Philippe Desavoye,1
Maurice Jean Desaymonet,1
William Henry Grenfell,1
David Descalso lvarez,1
Jacques Descatoire,1
"August Georg ""Gus"" Desch",1
Bernard Deschamps,1
Pierre Emile Deschamps,1
Simon Deschamps,1
Richard Deschatelets,1
Bruno Deschnes,1
Jacques Deschouwer,1
Gregor Deschwanden,2
Jean-Louis Descloux,2
Vincent Descombe-Sevoie,3
"Joseph Jules Emmanuel ""Joe"" Descomps",1
Elena Desderi,2
Solene Dsert (-Mariller),1
Andr Pierre Dsfarges,4
Jean Catherine Desforges (-Pickering),2
Svetlana Deshevykh,9
Chinadorai Deshmutu,1
Deepali Deshpande,1
Stefano Desideri,1
Mario O. Desiderio,1
"Raymond John ""Ray"" DeSilva",1
Ana Mara Desivici Nekeforchuk,1
ric Desjardins,1
"Ulise Joseph ""Pete"" Desjardins",4
Pierre Desjardins,1
Robert Y. Desjarlais,3
Iraklis Deskoulidis,3
Mario Deslauriers,4
Yvan Deslavire,1
Mikkel Desler Puggaard,1
Marie-Claude Deslires,1
Lon Deslinires,1
Bernard Desmarais,3
Charles Desmarcheliers,1
Claude Desmarcheliers,1
Nathalie Desmares,2
Joseph-tienne Desmarteau (Birtz-),1
Jean Desmasures,2
Micheline Desmazires (-de Planck),1
Dolf Desmedt,2
Jef Desmedt,2
Lopold Desmet,7
Louis Desmet,1
Pieter Desmet,1
Robert Desmettre,1
Gilbert Desmit,2
"Richard Joseph ""Dick"" Desmond",1
Lucy Elizabeth Desmond,1
Laura Denise DeSnoo,1
Daniel Desnoyers,2
Maxime Desonches,2
Pierre Desormeaux,1
Claude Maxime Desouches,2
"Nicola ""Nicki"" DeSousa (-Parnell)",1
Alfredo Despaigne Rodrguez,1
Caridad Despaigne Savigne,1
Jol Despaigne Charles,2
Oreidis Despaigne Terry,3
Robelis Despaigne Sanquet,1
Yordani Despaigne Herrera,1
Yosvany Oreidis Despaigne Terry,3
Michelle Despain (-Hoeger),1
Maria Despas,2
Alexandre Despatie,8
Jean Sylvain Despeaux,1
ric Despezelle,1
Jrmy Desplanches,2
"Josip ""Ivo"" Despot",1
Stanko Despot,1
Matthias Despotopoulos,2
Vesna Despotovi,1
Damien Desprat Lerale,1
Desprs,1
F. Desprs,1
Julien Thierry Desprs,1
Mme. Desprs,2
Serge Despres,2
Marcel Cyr Desprets,2
Linouse Desravine,1
Ren Desroches,1
Frederick C. Desrosiers,1
Fernand Desrousseaux,1
Patrick Desruelles,1
Ronald Desruelles,2
Wolfgang Dessecker,1
Cyril Dessel,1
Jacques Dessemme,1
Daniele Dessena,1
Salah Asfar Al-Sheshtawi J. Dessouki,8
Nicolas Dessum,8
Martine Dessureault,1
Michel Dessureault,6
"Richard Dessureault-Dober, Jr.",3
Elisabetta Dessy (-Dibiasi-),1
Bereket Desta Gebretsadik,1
Ana Carolina Destfano,5
Simon Desthieux,3
"Joseph ""Joe"" Destimo",2
Destin Destine,2
Jean-Marc Destine,1
Bernard Destraz,1
Claude Desusclade,1
Andr Jules Lon Desvages,1
Hilda Deswarte,1
Aleksey Desyatchikov,1
Olga Viktorovna Desyatskaya,1
Sergey Leonidovich Desyukevich,1
Thierry Roger Marc Dtant,1
Itte Detenamo,3
Quincy Detenamo,1
Olga Igorevna Detenyuk,1
Sylvia Dethir,2
Claus Dethloff,2
"Frederik ""Fric"" Detiek",3
Stanislav Valeryevich Detkov,3
Robert Scott Detlof,1
Tania Detomas,1
Dina Detre,2
Szabolcs Detre,1
Zsolt Detre,1
Georges Henri Dtreille,2
Gabriele Detti,4
Andrea Dettling,3
Marc Pierre Detton,2
"Robert Milan ""Bob"" Detweiler",1
Artyom Aleksandrovich Detyshev,3
Santiago Deu,1
Paula Deubel (-Phillips),1
Graham Norman Deuble,1
Christian Jacob Deubler,4
Yuliya Sergeyevna Deulina,1
Marc Deuquet,1
Marie-Christine Deurbroeck,1
Albert Deuring,2
Dorothe Deuring,1
Bart Deurloo,7
Daniel Deuer,2
Eugen Deutsch,1
Iosif Deutsch,1
Tams Deutsch,8
Josef Deutschmann,2
Christian Deuza,15
Gul Mustafa Dev,1
Tetiana Mykolavna Dev'iatova (-Kostitsyna),5
Jos Ricardo Devaca Snchez,1
Vellupillai Devadas,1
Jnos Dvai,1
Isabelle Devaluez,1
Istvn (Stefan von) Dvn,5
John Devaney,1
"Michael Aloysius ""Mike"" Devaney",3
Jules Aim Devaquez,3
Elsa Devassoigne (-Black-),2
Andr mile Devaux,1
Pierre Antoine A. Devaux,1
Nikia Hillarie Deveaux,1
"Michael Alan ""Mike"" Devecka",3
Charles Devendeville,2
Salam Devendran,1
Maurice Devne,1
"Michael ""Mike"" Deveney",1
"Robert Humphrey Coleman ""Bob"" Devereaux",1
Jean Devergnies,1
Stjepan Deveri,1
Yolanda Gail L. Devers (-Roberts),9
"Khrysopigi ""Pigi"" Devetzi",3
Konstantinos Devetzis,1
"Philip Alexandre ""Phil"" Devey",1
Laishram Bombayla Devi,6
Khumujam Tombi Devi,1
Lourembam Brojeshori Devi,1
Borislav Devi,1
Grard Devillard,1
Cristian Deville,1
Michel Deville,2
Yves Devillers,1
Louis Devilli,2
"Harold George ""Harry"" Devine",1
John Hunter Devine,1
Jennifer Devine,2
Patricia Yvonne Devine (-Gloag),1
Peter E. Devine,2
Alexandre Devissi,1
John Thomas Devitt,4
"Alexander ""Alex"" Devlin",1
"Arthur Donovan ""Art"" Devlin",2
"Frank P. ""Harry"" Devlin",1
Jonno Devlin,2
Kerry Wayne Devlin,2
Asnoldo Vicente Devonish Romero,1
Marlon Ronald Devonish,5
Nicole Devonish (-Gilmore),1
Grard Joseph Devos,1
Louis Devoti,1
Luca Devoti,2
Jonas Devouassoux,1
Godefroid Devreese,5
Florence Patricia Devries (-Williams),1
Dieudonn Jean Noel Devrindt,2
Somdev Kishore Devvarman,1
Pyotr Gennadyevich Devyatkin,1
Maksim Igoryevich Devyatovsky,15
Vadim Anatolyevich Devyatovsky,2
Mikhail Mikhaylovich Devyatyarov,1
Mikhail Talgatovich Devyatyarov,4
Charles Paul Dewachtere,1
Andrea Dewar,1
Phyllis Delma Dewar (-Lowery),2
Marilyn A. Dewarder,1
Roger Dewasch,1
Alphonse Dewette,2
Steven Dennis Dewick,3
Pierre Dewin,2
Raymond Simon Dewinter,1
"William Theodore ""Willie"" deWit",1
"Edward James ""Ed"" DeWitt",1
John Riegel DeWitt,1
Lincoln Clark DeWitt,1
"Theresa E. ""Terry"" DeWitt (Wentzel-)",1
Karl DeWolf,2
Arthur Bernard Douglas Dexter (Marks-),2
Glen Vincent Dexter,1
Neil Edward Dexter,2
Saraswati Amit Dey-Saha,2
Andrey Deyev,2
Pavel Semyonovich Deyev,4
Darya Sergeyevna Deyeva,1
Clement Pemberton Deykin,1
Kazimierz Deyna,2
Timofey Aleksandrovich Deynichenko,2
"Peter Wallace ""Pete"" Deyo",2
Alfredo Deza Ganoza,1
Alfredo Juan Deza Fuller,1
Tibor Dezamits,1
Thancule Dezart,1
Aldo Dezi,1
Min Dezillie,3
Mojca Deman,2
Rogrio de Brito Dezorzi,2
Tatjana ekanovi,1
Ana erek,3
Radoje eri,1
Ivana erisilo (Stankovi-),2
Vladimer Dgebuadze,1
Raul Dgvareli,1
Wouter D'Haene,1
Jean-Marie D'Haese,1
Louis Henri Grard Antoine Pierre Marie de Cardevac d'Havrincourt,1
Robert d'Heilly,1
Louis D'Heur,2
Jeroen D'hoedt,1
Adrien D'Hondt,1
Walter Ignace D'Hondt,2
mile D'Hooge,1
Aisling D'Hooghe,1
Jolien D'hoore,2
Pierre Georges Louis Gaston d'Hugues,7
Saida Al-Dhahri,2
Hamadi Dhaou,1
Hedi Dhaoui,1
tienne Dharaney,1
Samararatne V. A. Dharmasena,1
Kobala Vithanage Damayanthi Dharsha,5
Ayyasamy Dharun,1
Didier Dhennin,2
Tarak Dhiab,1
Yosra Dhieb,1
Abha Dhillan,1
Kartar Dhillon Singh,3
Shreya Dhital,1
Galulle Dhont,1
Vikash Dhorasoo,1
Dhurgham Ismail Dawoud Al-Quraishi,1
Gaston Marie Joseph Patas D'Illiers,1
Jacques d'Imecourt,1
Piero D'Inzeo,16
Raimondo D'Inzeo,15
Paul Joseph Anthony Di Bella,3
Mauro Di Bernardo,1
Giuseppina Di Blasi,2
Ilario Di Bu,11
Ranieri Di Campello y Boncompagni-Ludovisi,2
Giuseppe Di Capua,4
Marco di Carli,4
Angelo Di Castro,1
Alberico Di Cecco,1
Giorgio Di Centa,15
Manuela Di Centa,19
Stanislao Di Chiara,1
Ramon di Clemente,3
Ciro Fabio Di Corcia,1
Luigi Di Costanzo,1
Marco Di Costanzo,1
Claudio Di Coste,1
Roberto Di Donna,7
Dario di Fazio,4
Elisa Di Francisca,3
Francesco Di Fulvio,1
"Philip ""Phil"" Di Gaetano",1
Marina Emilse Di Giacomo,1
Jorge Santos di Giandomnico y Flia,4
Alex Di Giorgio,2
Fiorenzo Di Giovanni,1
Emanuele Di Gregorio,1
Alfonso Di Guida,1
Penlope di Lella,3
Oscar di Lovera,1
Danilo Di Luca,1
ngel Fabin Di Mara Hernndez,1
Carlo Di Maria,1
Tania Di Mario,4
Antonietta Di Martino,1
Jean-Franois Di Martino,3
Leopoldo Di Martino,1
Arturo Di Mezza,2
Gennaro Di Napoli,3
Jorge Omar di Noco,1
Ugo Di Nola,1
Daniele Joseph Di Pace,1
Luciano Di Palma,1
Vincenzo Di Palma,1
Giuseppe Di Palo,1
Arnaud Laurent Di Pasquale,1
Adrian Di Piazza,2
Michele Di Pietro,1
Silvia Di Pietro,2
Emanuele Beraudo Di Pralormo,4
Michele Di Rocco,1
Manlio Di Rosa,6
Giuseppe Di Salvatore,2
Nicole Di Salvio,2
Alessio Di Savino,1
Giacomo Di Segni,2
Gary di Silvestri,1
Daniele Di Spigno,4
Mario Angelo Di Stazio,1
Rafael Matias di Tella Ruvira,2
Vito Di Terlizzi,1
Gerardo di Tolla Barraza,2
Mirco Ametrano Di Tora,4
Aboubakry Dia,1
Ali Badara Dia,1
Babacar Dia,1
Fab Dia (-Longo),1
Mamadou Chrif Dia,1
Mansour Mamadou Dia,3
N'Dye Binta Dia,1
Omar Dia,1
El Hadji Amadou Dia B,5
Ahmed Diab,3
El-Mehdi Sallah Ahmad Diab,2
Miguel Carlos Diab Figoli,1
Lutuma Diabateza,1
Akilong Diabone,2
Iuri Diachk'ovi,1
Serhiy Diachuk,2
Jennifer Diachun (-Palmer),12
Camelia Diaconescu,1
Ioana Lorena Diaconescu,6
Adrian Diaconu,1
Eusebiu Iancu Diaconu,2
Ion Diaconu,1
Nicolae Virgil Diaconu,1
Stphane Diagana,2
Mansour Diagne,1
Modou Sady Diagne,1
Ral Diago Izquierdo,3
Sahily Diago Mesa,1
Adama Diakhat,1
Themistoklis Diakidis,2
Drissa Diakit,1
Mohamed Diakit,1
Soriba Diakit,2
Iakovidis Diakoumakos,1
Nikolaos Dialektos,1
Ioannis Dialetis,2
Abdoulaye Diallo,2
Abdoulaye Samba Diallo,1
Aboubacar Diallo,1
Boubacar Diallo,5
Boucader Diallo,1
Ibrahima Diallo,1
Ibrahima Kandia Diallo,1
Mamadou Diallo,4
Mamadou Diaw Diallo,1
Ousmane Diallo,1
Samba Jacob Diallo,2
Souleymane Diallo,1
Dimitrios Diamantidis,2
Georgios Diamantidis,1
Georgios Diamantis,2
Mohamed Diam,1
Emily Jane Diamond,2
Michael Constantine Diamond (Diamondopoulous-),7
Dino Diana,2
Luigi Diana,1
Joseph Diandy,1
Kadidiatou Diani,1
Judith Patricia Diankolla-Missengu,2
Natlie Dianov,1
Diao Xiao Juan,1
Diao Ying,1
Aminata Diarra,2
Maimouna Diarra,1
Mariatou Diarra,1
Ousmane Diarra,8
"Moustafa ""Tapha"" Diarra",1
Ousman Viera Diarrassouba,1
Maria Albertina da Costa Dias (-Pereira),3
lvaro Pereira Cachulo Dias,1
Ana Maria Guerreiro Dias,4
Camile Dias,2
Carlos Pereira Dias,3
Clio Emilson Ucha Dias,1
David Bartolomeu Dias,3
Gabriela Mantellato Dias,1
Hlio Dias de Oliveira,1
Jos Augusto Barcellos Dias,2
Jos Paulo Barcellos Dias,2
Manuel Dias,1
Marcus Vincius Dias,1
Martin Dias,1
Miguel Brito dos Reis Dias,1
Pedro Daniel Castelo Branco Miranda Dias,1
Ranil Dias,1
Roberto Dias Branco,1
Asmat Diasamidze,2
Fabienne Diato-Pasetti,6
Adama Diatta,2
Boris Babacar Diaw-Riffiod,2
Talla Diaw,1
Abdourahamane Diawara,1
Djene Diawara,1
Hamidou Diawara,1
Yakhouba Diawara,1
Adolfo Anselmo Daz Gutirrez,2
Adrin Daz Bronchud,1
Adriana Yamila Daz Gonzlez,1
Alejandro Daz Corpin,8
Alejandro Daz,1
Ana Ibis Daz Martnez,3
Andrs Manuel Daz Daz,2
Rafael ngel Estuardo Daz Granillo,1
Arturo Daz Mora,2
Aurelio Daz Cadaveda,1
Azucena Daz Calvo,1
Brbaro Agustin Daz Cervantes,2
Julia Berta Daz Hernndez,2
Daniel Ricardo Daz,1
Daniela Diaz,1
David Diaz,1
Domingo Diaz,1
Edgardo Daz,1
Edgardo Daz Daz,2
Efran Daz Santana,4
Eileen Daz,5
Elio Daz,1
Emilio Daz Miranda,1
Enrique Alberto Daz Harvey,1
Enrique Daz,1
Erenia Daz Snchez,1
Ernesto Daz,1
Flix Manuel Daz Guzmn,2
Floro F. Daz Arnesto,1
G. Daz,1
Mara Gabriela Daz,2
Giorge Daz Loren,1
Glenn L. Diaz,3
Guillermo Daz Gutirrez,2
Heriberto Daz Ornelas,3
Hernn Edgardo Daz,1
Hidilyn Diaz,3
Ineabelle Daz Santana,1
Ivo Luis Aldazabal Diaz,1
J. Daz,1
Jackelin Daz Farias,1
Jacqueline Daz Caro,1
Jairo Daz,2
Javier Daz Gonzlez,3
"James Scott ""Jimmy"" Diaz",1
Jorge Daz Hernndez,1
Jorge Daz Garca,1
Jos Daz Lpez,2
Jos Daniel Daz Robertti,2
Jos Daz,1
Jos Antonio Daz Rey,2
Jos Ignacio Daz Velzquez,1
Jos Narciso Daz Hernndez,2
Joseph Diaz,1
Juan Carlos Daz Falcon,1
Juan D. Daz,1
Juan Antonio Daz,1
Jnior Enrique Daz Campbell,1
Leda Daz de Cano,1
Linus Clifford Diaz,1
Luis Hernn Daz Villegas,1
Luis Augusto Daz Mayorca,1
Manuel Dionisio Daz Martnez,2
Manuel Daz Cruz,1
Mara Cruz Daz Garca,1
Mara del Carmen Daz Mancilla,1
Mariana Daz Oliva,1
Mariano Daz Daz,2
Mauricio Hernn Daz Castro,1
Nivaldo Nadhir Daz Gmez,1
Octavio Juan Daz,1
Osvaldo Daz Miranda,2
Osvaldo Javier Daz Gimnez,1
Paulino Daz Carrillo,1
Raphael Diaz,2
Robert Diaz,1
Rodobaldo Daz Arrambarry,2
Rodolfo Daz,1
Rodolfo Luciano Daz,1
Rodolfo Daz Mercado,1
Rodrigo Daz,1
Rodrigo Eduardo Daz Alarcn,1
Roxana Tomasa Daz Snchez,3
Teresa Daz Sandi,5
Tulio Daz Babier,1
Ventura Daz Array,1
Vctor David Daz Daz,1
Washington Daz,3
Yunior Daz Zayas,1
Carlos Enrique Daz Senz Valiente Bachman,2
"Joseph Pedroza Diaz, Jr.",1
Alexandre Dib,1
Dikanda Diba,1
Vasile Dba,6
Youssef Diba,1
Ejegayehu Dibaba Keneni,2
Genzebe Dibaba Keneni,2
Mare Dibaba Hurssa (-Ibrahimova-),2
Tirunesh Dibaba Keneni,6
David Dibben,2
Viggo Valdemar Dibbern,1
Barbora Dibelkov,1
Julie Claire Dibens (Ricketts-),1
Angelo DiBernardo,1
"Karl ""Carlo"" Dibiasi",1
Klaus Dibiasi,8
Timur Anatolyevich Dibirov,1
Alfredo Dibona,1
Enrique Dibos Cauvi,2
Andreas Dibowski,5
Boy Akba Akpa Diby,1
Vincent John DiCalogero,2
George Thomas DiCarlo,2
Petar Simeonov Dichev,10
Alan Dick,2
Andrew Adibo Dick,1
Brian Dick,1
Christian Dick,1
"Katherine Mary ""Daisy"" Dick (-Berkeley)",2
Eva Dick,1
Ian Robinson Dick,1
Marisa Roseanne Dick,4
Stephen Alexander Dick,1
Thomas Balla Dick,1
William Reid Dick,1
"Harold ""Harry"" Dickason",1
Mark Robert Dickel,2
Peggy Dickens,1
Andrew Scott Dickens,4
